Date,Close,High,Low,Open,Volume
2026-02-25,15070.0,15133.0,14837.0,14860.0,356495
2026-02-26,15213.0,15224.0,15046.0,15145.0,308213
2026-02-27,14857.0,15192.0,14804.0,15110.0,478164
2026-03-02,14388.0,14684.0,14204.0,14407.0,603744
2026-03-04,14158.0,14184.0,13794.0,14150.0,710366
2026-03-05,14415.0,14570.0,14081.0,14300.0,448650
2026-03-06,14159.0,14466.0,14115.0,14339.0,390629
2026-03-09,13508.0,13800.0,13365.0,13800.0,676224
2026-03-10,13867.0,13909.0,13505.0,13721.0,353715
2026-03-11,13497.0,13948.0,13441.0,13850.0,392182
2026-03-12,13011.0,13430.0,12966.0,13430.0,544683
2026-03-13,12591.0,12962.0,12483.0,12899.0,939594
2026-03-16,12757.0,12874.0,12400.0,12532.0,1416170
2026-03-17,12972.0,13100.0,12686.0,12790.0,1178941
2026-03-18,13048.0,13176.0,13015.0,13100.0,458827
2026-03-19,12599.0,12838.0,12505.0,12768.0,569346
2026-03-20,12601.0,12756.0,12556.0,12605.0,725481
2026-03-23,12355.0,12501.0,12278.0,12501.0,517985
2026-03-24,12464.0,12650.0,12332.0,12600.0,583568
2026-03-25,12711.0,12780.0,12506.0,12549.0,540649
2026-03-27,12389.0,12646.0,12342.0,12626.0,775339
2026-03-30,12306.0,12424.0,12201.0,12300.0,635675
